,Tweet_ID,Tweet_Text,Emojis
994,1384183364337377282,"Noticed a worthwhile stat for the #Oscars in best picture - that MAY or MAY NOT matter  ""1917"" and ""La La Land"" were all winners of PGA, DGA, Globe &amp; BAFTA - AND - both missed out on a SAG ensemble noms.  They both lost Oscar to ""Parasite"" and ""Moonlight"" (which won drama Globe) https://t.co/hQ3V7I01W6",:wink: :thumbsup: :confused: :rage: :stuck_out_tongue_winking_eye:
995,1384126916525916163,".@TheAcademy Awards are just 6 days away and we are counting down to Hollywood’s golden night talking with star composer and #Oscar nominee @krisbowersmusic! His film ""A Concerto Is a Conversation"" is nominated for the Academy Award for Best Documentary Short Subject. #Oscars https://t.co/XUayh6wKw2",:thumbsup: :rage: :wink: :confused: :angry:
996,1383971704230137863,Level with me...who SHOULD have won the best supporting actor Oscar from 1996?  Cuba Gooding Jr (Jerry Maguire) or Edward Norton (Primal Fear)?  #Oscars https://t.co/rrmdvupDl9,
997,1383892276896620544,THE NEXT BEST PICTURE PODCAST: Ep 240 - Our Final #OscarPredictions For The 93rd #AcademyAwards w/ @CaseyLeeClark @JRParham @dancindanonfilm @codymonster91 @mavericksmovies   #NBPpodcast #Oscars #OscarNoms #Oscars2021 #AwardSeason #FYC #Movies #FilmTwitter https://t.co/RYrXsMhQF0,
998,1383850440144527364,"The #Oscars are just one week away. As you mark your mental ballot, here's the full list of nominees https://t.co/ZDJL7HLl7w",:stuck_out_tongue_winking_eye: :wink: :thumbsup: :joy: :information_desk_person:
999,1383828234895167489,The #Oscars are in ONE WEEK. Hit me up with the win you want to see happen the most next Sunday.,:thumbsup: :wink: :clap: :facepunch: :joy:
1000,1383823261218185222,Only one week until the #Oscars! So download our 2021 ballot and make all your predictions: https://t.co/bqwUjrPBcj https://t.co/lFYPS8nUYY,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :cry: :confused:
1001,1383817345634693137,'WOLFWALKERS' has quickly become a fan favorite in the #Oscars race.  The directors tell us their inspirations and why 2D animation is still very important: https://t.co/LskMrCoj5W,:thumbsup: :wink: :clap: :pray: :smile:
1002,1383784731599282182,WEEKLY POLL: “Which Film Do You Think Will Be The Next Best Picture Oscar Winner?”  VOTE HERE: https://t.co/aPNiiEox4K  #NBPpolls #Oscars #BestPicture #AcademyAwards #AwardsSeason #Movies #Film #Cinema #Streaming #FilmTwitter https://t.co/zgtySpWt9f,:thumbsup: :wink: :sunglasses: :stuck_out_tongue_winking_eye: :confused:
1003,1383736899504726019,"From 'Mank' to 'Nomadland,' we take a look at the #Oscars nominees for Best #Cinematography. Which film do you think should win? @TheAcademy https://t.co/leXwK2oslt",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :muscle: :sunglasses:
1004,1383599966489235460,To celebrate next week's #Oscars what is your favorite Best Picture from 2000-2020?,
1005,1383367517809176579,"See you on Sunday, April 25th, from Los Angeles, At 93rd Oscars®️. #iosi #seen #Oscars https://t.co/H2Tf4zrYyy",:thumbsup: :smile: :muscle: :wink: :blue_heart:
1006,1383204828998942730,The #Oscars are almost upon us. Our challenge: Pick just 3 films to keep from the last 40 Best Picture winners... https://t.co/q2eE94Xl1e,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :sunglasses:
1007,1383201282148626433,The 93rd Academy Awards are next week. Who are you rooting for the most in this #Oscars race?  Catch up on all the nominations: https://t.co/QBPufCdNcb https://t.co/unAvpYw2y6,:thumbsup: :smile: :clap: :wink: :facepunch:
1008,1383186383100071936,"We're kicking off #Oscars Sunday in a big way. Be sure to tune-in on April 25, at 6:30 p.m. ET/3:30 p.m. PT on @ABCNetwork to see it all live. https://t.co/bhEHcaCdyN",:thumbsup: :wink: :clap: :stuck_out_tongue_winking_eye: :facepunch:
1009,1383133972570505219,"Excited to make some more #Oscars moments. Tune-in on Sunday, April 25 on @ABCnetwork at 8PM EDT / 5PM PDT. https://t.co/l1EKF63w0j",:smile: :thumbsup: :wink: :clap: :stuck_out_tongue_winking_eye:
1010,1383077178708008964,"Academy members have their Oscar ballots in hand, ready to vote on the winners!  Tell them your biggest FYC out of this year’s nominees! #Oscars #AcademyAwards #FilmTwitter https://t.co/O0JnRXXvAK",:thumbsup: :wink: :clap: :smile: :stuck_out_tongue_winking_eye:
1011,1382888885550608384,When I first met @hwinkler4real he told me to follow my dreams and never give up; 8 1/2 years later I had an #academyaward in my hand. Now I’ll be back again with the #Oscars nominated Live Action Short @FeelingThrough. I am so grateful. https://t.co/vgOpCPTRpe,:thumbsup: :clap: :wink: :smile: :heart:
1012,1382715363461320705,Pretend you're an Oscar voter and cast a ballot for the 93rd Academy Awards from now until April 20th  #Oscars #AcademyAwards #Oscars2021 #AwardsSeason #FYC #Movies #Film #Cinema #BestPicture #FilmTwitter https://t.co/jvXy3m5uiG,:wink: :smile: :thumbsup: :stuck_out_tongue_winking_eye: :confused:
1013,1382323381626925056,How many #Oscars is #MaRaineysBlackBottom going to win?,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :smile:
1014,1382322911596457985,"Actress Maria Bakalova talks about her #Oscar nomination for best supporting actress for her performance in ""Borat Subsequent Moviefilm""! #Oscars https://t.co/ccNhIGBJwO",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
1015,1381986619608199168,"NEWS!  I'm contributing to @ABC pre-#Oscars with 5 hours of live coverage from L.A. on Sunday, April 25, from 1:00-4:00 p.m. and again from 4:30-6:30 p.m. ET.  Will be among a talented panel of hosts and reporters including @EWagmeister #ClayAndWagz  https://t.co/EBPRdaNoEp https://t.co/RNvW1sffk8",:thumbsup: :clap: :smile: :blush: :heart:
1016,1381738516225269761,Is Diane Warren finally going to win? Here are my final 2021 Oscar Predictions in ORIGINAL SONG https://t.co/Ktj64f5E8X #Oscars #Oscars2021,:wink: :stuck_out_tongue_winking_eye: :smile: :thumbsup: :confused:
1017,1381731547158605824,OMG! I’ve just found out I’ve won 2 Platinum awards for my #BBC #Oscars Tities at the @museaward  in the Animation and Opening Titles Category!! Woo hoo! https://t.co/7CE5AEs4Fl #happy #Titles #Animation #Film @MaxonVFX @RedGiantNews ❤️,:thumbsup: :smile: :heart: :clap: :blush:
1018,1381678236938080256,The countdown to the #Oscars is on. I am so honored and humbled to part of the ensemble of presenters at this year's @TheAcademy Awards. https://t.co/wwoVOj7HBr,
1019,1381676872656822272,Introducing the first round of presenters at the #Oscars:    Angela Bassett  Halle Berry  Bong Joon Ho  Don Cheadle  Bryan Cranston  Laura Dern  Harrison Ford  Regina King  Marlee Matlin  Rita Moreno  Joaquin Phoenix  Brad Pitt  Reese Witherspoon  Zendaya  https://t.co/oJPbKtWqjc https://t.co/WjobjCu6Ls,:thumbsup: :wink: :joy: :smile: :stuck_out_tongue_winking_eye:
1020,1381676551608094722,If you were an Oscar voter...who would you vote for Best Actor? #Oscars #AcademyAwards #FilmTwitter,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :clap:
1021,1381673660994453505,"Zendaya, Bong Joon-Ho, Brad Pitt and Joaquin Phoenix are among the hosts for the 2021 #Oscars https://t.co/N0Q62WECQe",:wink: :thumbsup: :smile: :joy: :stuck_out_tongue_winking_eye:
1022,1381671028754149384,"Don't miss our amazing ensemble cast of presenters! Live on Sunday, April 25 on @ABCnetwork at 8PM EDT / 5PM PDT. #Oscars https://t.co/NQil1iTwUF",:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :blush:
1023,1381668650667671552,The countdown is on! Excited to share our incredible ensemble cast of presenters. #Oscars https://t.co/AnNHcWncAm,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
1024,1381601711572275200,"#PromisingYoungWoman star and Best Actress nominee Carey Mulligan talks about her #Oscar nomination and being able to attend @TheAcademy Awards in person ""It's so exciting"" #Oscars https://t.co/IVJiLFrP2z",:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :joy:
1025,1381340978334826502,Send in your questions for Episode 239 of the #NBPpodcast Anything #Oscars #BAFTA #MovieNews or #Trailer related is welcome! Thank you as always! The episode will be posted tomorrow morning! #FilmTwitter https://t.co/T11kCKZaK2,:wink: :confused: :thumbsup: :stuck_out_tongue_winking_eye: :smile:
1026,1381333140170403840,##EEBAFTAs best actress goes to Frances McDormand for Nomadland! Who gets #Oscars?  Golden Globes winner: Andra Day SAG Awards winner: Viola Davis  Critics Choice winner: Carey Mulligan?,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :grimacing: :smile:
1027,1381278170159181831,Two weeks left. #Oscars https://t.co/bhvZih2AxV,:wink: :thumbsup: :smile: :clap: :stuck_out_tongue_winking_eye:
1028,1381246344438939655,WEEKLY POLL: “Who Is Winning Best Actress At This Year’s Academy Awards?”  VOTE HERE: https://t.co/aPNiiE6Wdc  #NBPpolls #Oscars #OscarNoms #AcademyAwards #AwardsSeason #BestActress #AndraDay #ViolaDavis #FrancesMcDormand #CareyMulligan #VanessaKirby #FilmTwitter https://t.co/F6djQnhwrJ,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :facepunch:
1029,1381041807992053760,China’s influential Douban review and culture online platform has wiped the 2021 #Oscars from its site https://t.co/wlFfCsGhjV,:thumbsup: :wink: :rage: :stuck_out_tongue_winking_eye: :angry:
1030,1380213598924996608,Voting starts a week from today! #iosi #iosiSeen #thelifeahead #Oscars2021 #oscars @Diane_Warren @NiccoloAgliardi @EdoardoPonti  🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼 https://t.co/V5YgwruMhZ,:thumbsup: :muscle: :kissing_heart: :clap: :blue_heart:
1031,1379877966151311360,This should be fun.  At the start of this year’s awards season - just as the first film festivals were beginning - who were you predicting to prevail in the four acting categories at the #Oscars ?  I’ll go first: https://t.co/cP3fqk77kX,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :grimacing:
1032,1379829805647077377,Looking at all of the Oscar nominees for Best Film Editing to see which one stands the best chance to win By @mavericksmovies  #Oscars #AcademyAwards #AwardsSeason #PromisingYoungWoman #Nomadland #TheTrialOfTheChicago7 #SoundOfMetal #TheFather #FilmTwitter https://t.co/3lvQTb28Mr,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
1033,1379482999033630721,have a read.   #castingdirectors  #Oscars   https://t.co/vDJgCqKa8t,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :blush:
1034,1379456186173558789,This might be the most competitive Best Actress race we've ever seen. Who's going to win the Oscar? By @rcs818   #Oscars #OscarNoms #AcademyAwards #SAG #BAFTA #AwardsSeason #ViolaDavis #AndraDay #VanessaKirby #CareyMulligan #FrancesMcDormand #FilmTwitter https://t.co/rhCTv5VX8D,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :rage:
1035,1379192293555646466,Please send in your questions for Episode 239 of the #NBPpodcast Anything #BAFTA #SAG #Oscars #MovieNews or #Trailer related is welcome! Announcing the NBP Film Community Winners on this episode too! Can’t wait. Thank you! #FilmTwitter https://t.co/oaf1mp99OL,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :blush:
1036,1378887763928391684,How the hell do you even predict Best Actress now? That race is wide open #Oscars,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
1037,1378757932234444803,"Build your dream team of the cream of the crop of people who should have Oscars.   You got $10, one from each category and go. #OscarNoms #Oscars https://t.co/EUZpj99U8d",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :rage:
1038,1378430853953429506,"For criticizing business, I won 19 #Emmys. I’ve won none since I started criticizing government.  Musician @EricDJuly explains how political the #Oscars have become: https://t.co/qGHW560Yg2",:thumbsup: :wink: :joy: :stuck_out_tongue_winking_eye: :confused:
1039,1378369357064118276,Choose the four best movies from today's #MyMovieCollection random camera shot from the movie walls.   Which are your favorites? Go!  #Oscars #FilmTwitter #BluRay #DVD #movies https://t.co/50E7IRaCLK,:wink: :thumbsup: :notes: :stuck_out_tongue_winking_eye: :heartbeat:
1040,1378354052006825989,#Oscars theory:  Promising Young Woman wins two or zero...but who the hell knows?,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :confused:
1041,1377342699238395906,"Grateful to share the cover of #THR with my brothers Ryan Coogler and Shaka King. 🙏🏾 We may be the 1st team of Black producers to get nominated for the #Oscars , but we will not be the last. This is for the team, our partners and the culture!  #JudasAndTheBlackMessiah #stayMACRO https://t.co/j9n82yuMqQ",:thumbsup: :clap: :smile: :wink: :facepunch:
1042,1377015505991700482,Create an alternative Best Picture line-up comprised of films that received NO #Oscars nominations.  I’ll go first: THE ASSISTANT BOYS STATE THE FORTY-YEAR-OLD VERSION THE INVISIBLE MAN THE KING OF STATEN ISLAND NEVER RARELY SOMETIMES ALWAYS PALM SPRINGS SHITHOUSE https://t.co/8jrOQWP4R6,:wink: :thumbsup: :smile: :cry: :stuck_out_tongue_winking_eye:
1043,1376891068097126402,"If we win Oscars, we’re retiring from stand-up to focus exclusively on being film snobs, using words like cinéma vérité and cutting off half of our family #Oscars",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :sunglasses:
1044,1376692314249293829,"Oh yes, we’re doing this. Seriously, if you have never seen THE APARTMENT, drop everything you’re doing and watch it right now!! One of THE BEST Best Picture winners of all time #Oscars #FilmTwitter https://t.co/ZriPS15jEt",:thumbsup: :wink: :smile: :joy: :ok_hand:
1045,1376635826424184839,Hey #Oscars fans!  What is the one Oscar speech that you love to revisit time and time again? #FilmTwitter https://t.co/dgwBlQYwp2,:thumbsup: :wink: :smile: :clap: :yellow_heart:
1046,1376595710049710083,Could we see Zack Snyder’s Justice League at next year’s #Oscars? https://t.co/jHF2GUPALT,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :rage:
1047,1376583564205101066,What do you think deserves to win Best Cinematography at the Oscars? #AcademyAwards #AwardsSeason #Oscars #FilmTwitter,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :confused:
1048,1376553083870777345,"ATTN!  Utilizing the #Oscars preferential ballot system for selecting the best picture winner, rank the last 10 years of winners 1 through 10.   Results will be revealed in an upcoming @Variety story!  Voting closes tomorrow! Link below!  https://t.co/6WrleoD3Wf  #FilmTwitter https://t.co/qNxVgFb5lk",
1049,1376530852709068813,"Look, regardless of who you personally prefer, can’t we all just agree that this is easily the best Best Actor line-up in... decades??? #Oscars https://t.co/12lkCdOQj5",:thumbsup: :wink: :rage: :angry: :confused:
1050,1376218049502707715,What have been your personal Best Picture picks out of the line-ups from the last ten years? #FilmTwitter #Oscars https://t.co/JBsk1pocJ5,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :sparkles:
1051,1375900682193039361,How many of these Oscar-nominated films have you seen? #Oscars https://t.co/ILdN1ZD95L,:wink: :thumbsup: :confused: :rage: :smile:
1052,1375136708585349124,One month left. #Oscars https://t.co/04CsYRq1Ke,:thumbsup: :smile: :wink: :stuck_out_tongue_winking_eye: :clap:
1053,1375104176380862464,Here are our #OscarPredictions! Tell us yours! What do you think is winning...  Best Picture: Best Director: Best Actress: Best Actor: Best Supporting Actress: Best Supporting Actor: Best Adapted Screenplay: Best Original Screenplay:  https://t.co/RybFSUzxer #Oscars #FilmTwitter https://t.co/T2LZIo6fgR,:thumbsup: :clap: :wink: :heartbeat: :yellow_heart:
1054,1374860995756130305,"The #Oscars have issued a mandate that there will be no Zoom acceptance speeches during this year’s telecast, but that decision is causing consternation among nominees, who are worried they won’t be able to make the trek to Los Angeles. https://t.co/JppYuWsRKV https://t.co/BkoUnk4Sek",:wink: :thumbsup: :rage: :smile: :confused:
1055,1374802370887041025,"Excited to hear that 𝗤𝘂𝗲𝘀𝘁𝗹𝗼𝘃𝗲 has been named musical director for the 93rd Academy Awards on April 25. The Roots drummer and co-founder, who is also musical director for ""The Tonight Show,"" will make sure the #Oscars broadcast delights our ears, if nothing else. https://t.co/4YbWoAFoY5",:thumbsup: :clap: :smile: :wink: :muscle:
1056,1374513038456320001,"""They are with me."" @LauraPausini says she shares her #Oscars nomination for best original song with Italy.  Her song ""Io Sì"" is the central theme of @Netflix film, ""La vita davanti a sé,"" or ""The Life Ahead,"" starring Sophia Loren. https://t.co/Cw0riEomWJ",:clap: :thumbsup: :heart: :yellow_heart: :notes:
1057,1374045761088937988,Five ways I see it. Where am I wrong? #Oscars https://t.co/rq6kOHnAHj,:wink: :thumbsup: :confused: :stuck_out_tongue_winking_eye: :smile:
1058,1373802406727745538,We're going to have female screenwriting Oscar winners in adapted and original screenplay in the same year for the first time ever #Oscars https://t.co/A20CxPshwx,:wink: :thumbsup: :smile: :confused: :stuck_out_tongue_winking_eye:
1059,1373643745896378371,WEEKLY POLL: “Which Film Would You Pick To Win Best Picture At The Oscars?”  VOTE HERE: https://t.co/aPNiiE6Wdc  #NBPpolls #Oscars #OscarNoms #BestPicture #AcademyAwards #AwardsSeason #FilmTwitter https://t.co/bcdmhKpRp1,:thumbsup: :wink: :smile: :sunglasses: :stuck_out_tongue_winking_eye:
1060,1373470427532689408,What was the last #film you saw? Thumbs up or thumbs down? #actorslife #movies #Oscars https://t.co/YOZ77aIPjg,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :clap:
1061,1372999346770247681,"Do you think the Oscars should have a host and if yes, who should do it? (Keep in mind they're on ABC) #Oscars",:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :confused:
1062,1372697535551217664,Sorry Academy producers but you don't get to tell Frances McDormand she can't come to the #Oscars in a jean jacket https://t.co/uSdIBAa1TB,:wink: :smile: :thumbsup: :joy: :stuck_out_tongue_winking_eye:
1063,1372132739852480537,The Chinese government has told local media to downplay its coverage of the #Oscars ceremony.  This has happened due to concerns about Chloé Zhao’s political views and the nomination of a short documentary about the Hong Kong protests.  (Source: Deadline) https://t.co/CiShY2QlZs,:wink: :stuck_out_tongue_winking_eye: :confused: :thumbsup: :joy:
1064,1371901695697973254,LaKeith Stanfield’s reaction to his first #Oscars nomination.  Read the full #OscarNoms list: https://t.co/QBPufCdNcb https://t.co/xDOaxlL8oK,:joy: :wink: :flushed: :confused: :thumbsup:
1065,1371861318655897601,The only nominee we care about...  #Oscars #MileHighBasketball https://t.co/dwKhfhdfUA,:joy: :clap: :eyes: :wink: :skull:
1066,1371836340271251468,"Look at the propaganda of leftists even in reporting #Oscars nominations. #RizAhmed who has been nominated, is being labeled as the ‘#Muslim’ actor. There are many 1st time nominees, but not a single one comes with the prefix of religion except Riz Ahmed - The Muslim Actor. https://t.co/t9AF4zvdq7",
1067,1371794396824412163,"🎥  “Do Not Split,” directed by Norway’s @andershammer, has been nominated for an Oscar under the best short documentary category.  #DoNotSplit is about the 2019 Hong Kong protests, capturing the voices of demonstrators on the ground @fieldofvision #OscarNoms #Oscars https://t.co/e3uzGRqM06",:thumbsup: :clap: :rage: :angry: :wink:
1068,1371676617559318528,"Hey Everybody you good? So happy to celebrate w/ the cast &amp; crew of #PixarSoul! Best Animated Feature, Best Original Score, Best Visual Effects, and Best Sound #Oscars Nominations! Our cup runneth over! https://t.co/f0Jn94VXVd",:thumbsup: :clap: :heart: :blue_heart: :yellow_heart:
1069,1371645113294671874,"Yang mau maraton menjelang #Oscars yang ke 93, di Netflix ada 35 nominasi dari 16 judul. #OscarNoms  Mank The Trial of the Chicago 7 Ma Rainey’s Black Bottom Hillbilly Elegy A Love Song for Latasha Crip Camp Da 5 Bloods Eurovision Song Contest: The Story of Fire Saga",:heartbeat: :yellow_heart: :thumbsup: :sparkling_heart: :wink:
1070,1371638658156134400,"🎥  “Do Not Split,” directed by Norway’s @andershammer, has been nominated for an Oscar under the best short documentary category.  #DoNotSplit is about the 2019 #HongKongProtests, capturing the voices of protesters on the ground @fieldofvision #OscarNoms #Oscars https://t.co/J5weMVgyjt",:thumbsup: :smile: :clap: :blush: :rage:
1071,1371585119358754817,"Riz Ahmed, Steven Yeun, LaKeith Stanfield and Chadwick Boseman all received their first #Oscars nominations today.  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/KvZdLhu1qT",:thumbsup: :wink: :confused: :smile: :stuck_out_tongue_winking_eye:
1072,1371573692313038852,"The only people allowed to attend the 2021 #Oscars are the ceremony’s presenters, nominees and their guests.  (Source: https://t.co/hhPaakzVSI) https://t.co/CTQ3iBfJka",:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :confused:
1073,1371555805720371205,What was the biggest surprise of the day for you that made you the happiest? #OscarNoms #Oscars #FilmTwitter,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :sunglasses:
1074,1371519345638146056,Congratulations to the entire cast and crew of #PixarSoul for their multiple #Oscars nominations! ✨ This project was a joy to be a part of. https://t.co/rw7Gj3F793,:thumbsup: :heart: :yellow_heart: :purple_heart: :clap:
1075,1371512182102429702,So how's everyone feeling? #OscarNoms #Oscars #FilmTwitter https://t.co/dW54uuKx1q,:thumbsup: :wink: :smile: :blush: :confused:
1076,1371499006212378624,How many of the 2021 Best Picture Oscar-nominated films have YOU seen? #Oscars https://t.co/2Mu1FbapTV,:wink: :confused: :thumbsup: :grimacing: :flushed:
1077,1371494232964354058,This year is the first time in a while that I've not seen most of the films nominated for #Oscars and I need to remedy that ASAP - What are some of your favorites? Where should I start?,:thumbsup: :wink: :smile: :clap: :notes:
1078,1371484317159976961,"#TENET has been nominated for two #Oscars, including:   Best Production Design Best Visual Effects  Congratulations to the cast and crew! https://t.co/Kd4j8QgZUk",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :clap:
1079,1371475247350882305,I’m so happy to be part of this Oscar nominated movie. Congratulations to the cast and crew of #PixarOnward for its #Oscars nomination for Best Animated Feature! https://t.co/yorXEui3wW,:thumbsup: :smile: :clap: :cry: :blush:
1080,1371473343052910597,WOKE UP TO AN OSCAR NOMINATION!!!! WOW!!!!!!!!!!!! GOD IS SO GOOD!!!!!!!!!!!! @JATBMFilm #JudasAndTheBlackMessiah #Oscars #OscarNoms https://t.co/4zKxyxhId4,:thumbsup: :clap: :smile: :sparkling_heart: :heart:
1081,1371468523436974083,We're absolutely delighted that Shaun the Sheep Movie: Farmageddon has been nominated for Best Animated Feature at the #Oscars! Congratulations to all the cast and crew! https://t.co/HO3VM09vUf,:thumbsup: :smile: :clap: :blush: :wink:
1082,1371465272427737088,Riz Ahmed and Steven Yeun have made history with their groundbreaking #Oscars nominations  Read the full #OscarNoms list: https://t.co/QBPufBWckD https://t.co/t8hOBES00v,:thumbsup: :wink: :clap: :smile: :joy:
1083,1371462277422006273,🎞️ We may find a moment to talk about this year's #Oscars  nominations 📱 Your views please for Friday's show https://t.co/3Str9EoUGd,:thumbsup: :wink: :smile: :confused: :stuck_out_tongue_winking_eye:
1084,1371460444959948809,"Women make history at the #Oscars: For the first time ever, there are two women nominated in the Best Director category https://t.co/JGiq4loCpw",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :joy:
1085,1371459082704486401,"There's a lot to be happy about in this year's #Oscars nominations, but wow they really went out of their way to ignore DA 5 BLOODS. I know it was a summer release, but alas...",:thumbsup: :confused: :wink: :disappointed: :cry:
1086,1371458889875619841,David Fincher’s Netflix film “Mank” led nominations at the #Oscars with 10 nods. https://t.co/FN41bYbSUK,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
1087,1371458822708072451,Which do you think should win Best Animated Feature at the #Oscars?   🧙‍♂️ Onward 🚀 Over the Moon 🐑 A Shaun the Sheep Movie: Farmageddon 🎹 Soul 🐺 Wolfwalkers https://t.co/WSfGA8L26z,:wink: :skull: :thumbsup: :smiling_imp: :sparkles:
1088,1371458617161904128,"It can't go without saying that in a year with major Black-led and directed films that only one, Judas and the Black Messiah, got into Best Picture. #Oscars #OscarNoms",:thumbsup: :wink: :confused: :smile: :stuck_out_tongue_winking_eye:
1089,1371458233601249280,"Speaking of the #Oscars, Here's someone who doesn't deserve anything https://t.co/roiqsbhRaR",:wink: :stuck_out_tongue_winking_eye: :joy: :thumbsup: :smirk:
1090,1371456869861097472,Riz Ahmed makes #Oscars history as the first Muslim to be nominated for ‘Best Actor.' https://t.co/opRrveJN8v,:clap: :thumbsup: :smile: :wink: :heart:
1091,1371456253122252801,#Oscars Supporting Actress Nominees  Maria Bakalova (Borat Subsequent Moviefilm) Glenn Close (Hillbilly Elegy) Olivia Coleman (The Father) Amanda Seyfried (Mank) Yuh-Jung Yoon (Minari) https://t.co/OG3k6GzRSj,:thumbsup: :wink: :clap: :joy: :raised_hands:
1092,1371455942269796352,#Oscars Supporting Actor Nominees  Sacha Baron Cohen (Trail of the Chicago 7) Daniel Kaluuya (Judas and the Black Messiah) Leslie Odom Jr. (One Night in Miami...) Paul Raci (Sound of Metal) Lakeith Stanfield (Judas and the Black Messiah) https://t.co/wkYXw3lrEb,:thumbsup: :muscle: :wink: :joy: :clap:
1093,1371455505353281538,Steven Yeun becomes the first Asian-American in history to be nominated for ‘Best Actor' at the #Oscars https://t.co/w7MqU76okZ,:clap: :thumbsup: :wink: :muscle: :stuck_out_tongue_winking_eye:
1094,1371455322888491011,#Oscars Animated Feature Film Nominees  Onward Over the Moon A Shaun The Sheep Movie: Farmageddon Soul Wolfwalkers https://t.co/wiBc3UsuoP,:wink: :clap: :joy: :thumbsup: :sparkles:
1095,1371455258715688963,#Oscars Original Song Nominees  Fight For You Hear My Voice Husavik  Io Sí (Seen) Speak Now https://t.co/a2vw4Csdvu,:wink: :thumbsup: :joy: :cry: :stuck_out_tongue_winking_eye:
1096,1371455141782679554,I’m taking a moment for myself to personally enjoy this. #PromisingYoungWoman #Oscars #OscarNoms #FilmTwitter https://t.co/ifd6pgMQgo,:thumbsup: :smile: :clap: :wink: :stuck_out_tongue_winking_eye:
1097,1371454475353882625,#Oscars Leading Actor Nominees   Riz Ahmed (Sound of Metal) Chadwick Boseman (Ma Rainey’s Black Bottom) Anthony Hopkins (The Father) Gary Oldman (Mank) Steven Yeun (Minari) https://t.co/BVNxU5r45Q,:thumbsup: :muscle: :clap: :facepunch: :pray:
1098,1371454420265893889,#Oscars Leading Actress Nominees  Viola Davis (Ma Rainey’s Black Bottom) Andra Day (The United States vs. Billie Holiday) Vanessa Kirby (Pieces of a Woman) Frances McDormand (Nomadland) Carey Mulligan (Promising Young Woman) https://t.co/jlOlaKIYC2,:thumbsup: :clap: :muscle: :wink: :raised_hands:
1099,1371454328272224258,Chloé Zhao and Emerald Fennell make #Oscars history as this marks the first time two women have been nominated for 'Best Director.' https://t.co/AvIxUr7oTj,
1100,1371454155525652480,"Feels like the best movies poking at the myths we tell about America -- Da 5 Bloods, First Cow, Boys State -- are what got ignored, while the ones feeding into certain myths -- Trial of the Chicago 7, Hillbilly Elegy -- prevailed. Hm. Interesting. #OscarNoms #Oscars",:thumbsup: :rage: :angry: :confused: :stuck_out_tongue_winking_eye:
1101,1371453795331346434,#Oscars Best Picture Nominees  The Father Judas and The Black Messiah Mank Minari Nomadland  Promising Young Woman Sound of Metal The Trail of the Chicago 7 https://t.co/JuMYvcwCCO,:thumbsup: :wink: :clap: :stuck_out_tongue_winking_eye: :joy:
1102,1371451574879408131,Aaaand we are off! #Oscars https://t.co/VkdfMM3vAl,:wink: :stuck_out_tongue_winking_eye: :smile: :thumbsup: :blush:
1103,1371451475143049221,#Oscars nominees for best animated feature film:  Over the Moon  Onward  Soul  Wolfwalkers  A Shaun the Sheep Movie: Farmageddon https://t.co/knNIA77m7r,:raised_hands: :skull: :pray: :smiling_imp: :wink:
1104,1371450415460409353,Congratulations to the #LoveAndMonsters team on their Best Visual Effects #Oscars  nomination! #OscarNoms https://t.co/7NuZkGcyIZ,
